model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,cooldown_days,source
phase62_btcov_f50_s100_r60_m04_rm150_rb+00_v30_045_cd0,phase62_btcov_f50_s100_r60_m04_rm150_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,1876.006878254106,41.569159800307,-49.30320916655751,1.1840250177412077,1.0303109438753832,142,52.05741626794258,26.220095693779903,21.72248803827751,160.8284294921517,20.21387416823297,-49.30320916655751,168.71214043007973,36.077396491363785,-28.93995698690065,34.68657162991513,27.970666178435046,-28.93995698690065,50.0,100.0,60.0,0.04,150.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r60_m04_rm200_rb+00_v30_060_cd3,phase62_btcov_f30_s100_r60_m04_rm200_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,3858.3158498522434,53.5046134181616,-42.41949753376647,1.2827213904429422,1.2049097733727205,153,46.60287081339713,31.2280701754386,22.169059011164276,299.8682147938497,30.493514657762756,-42.41949753376647,168.59138831691328,36.0583364764014,-24.473814772111425,32.167329597959096,25.984983247155256,-24.473814772111425,30.0,100.0,60.0,0.04,200.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s100_r60_m04_rm200_rb+00_v20_060_cd3,phase62_btcov_f30_s100_r60_m04_rm200_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,4597.744959666252,56.59832714483826,-42.41949753376644,1.3556164179827408,1.2974510046018795,149,46.698564593301434,30.7177033492823,22.583732057416267,314.2613922773937,31.382679842090443,-42.41949753376644,168.59138831691305,36.05833647640135,-24.473814772111403,32.16732959795907,25.984983247155256,-24.473814772111403,30.0,100.0,60.0,0.04,200.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s100_r60_m04_rm200_rb+00_v30_045_cd3,phase62_btcov_f30_s100_r60_m04_rm200_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1668.7126746985982,39.75296431778539,-42.33299702931043,1.154556278300437,1.0203945963199539,143,51.100478468899524,28.102073365231263,20.797448165869216,196.55594481221118,23.214226793917092,-42.33299702931043,168.59138831691288,36.05833647640133,-24.473814772111414,32.167329597959096,25.984983247155256,-24.473814772111414,30.0,100.0,60.0,0.04,200.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v30_060_cd3,phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,2320.3862617066916,44.95476537265859,-41.919192616193,1.1932489011825615,1.031573152238249,144,47.81499202551834,24.784688995215312,27.40031897926635,165.74659521024796,20.645889373202774,-41.919192616193,167.94863476556353,35.956782202655745,-26.433006464302988,56.594268603764,44.98379538416177,-15.335313457207034,20.0,150.0,30.0,0.08,150.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v30_045_cd3,phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,2720.7601422143903,47.563200737536704,-41.831940526983466,1.3007709605028819,1.1205933982888834,135,52.05741626794258,22.966507177033492,24.976076555023923,177.06020881523017,21.61568649367165,-41.831940526983466,167.94863476556338,35.956782202655724,-26.433006464302967,56.59426860376393,44.98379538416173,-15.335313457207045,20.0,150.0,30.0,0.08,150.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v20_060_cd3,phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,2128.895628855713,43.56948057050369,-41.919192616193065,1.1744052925371986,1.0120067769934182,142,47.910685805422645,24.529505582137162,27.55980861244019,175.31209146375818,21.467954168868953,-41.919192616193065,167.94863476556304,35.95678220265566,-26.433006464302988,56.594268603764,44.98379538416177,-15.335313457207022,20.0,150.0,30.0,0.08,150.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v20_045_cd3,phase62_btcov_f20_s150_r30_m08_rm150_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,2183.677917029151,43.97620143464673,-42.76181643042719,1.2343008384404655,1.054175580401925,145,52.121212121212125,22.23285486443381,25.645933014354068,172.65961442223795,21.242340880209643,-42.76181643042719,167.13892669543452,35.82861035769855,-26.433006464302988,56.59426860376389,44.98379538416171,-15.335313457207034,20.0,150.0,30.0,0.08,150.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm150_rb-03_v20_060_cd0,phase62_btcov_f50_s200_r60_m08_rm150_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2164.293925640785,43.83328380086118,-42.85717471338306,1.1539910516549483,1.0352719472505412,163,44.91228070175438,25.32695374800638,29.76076555023923,351.5783151894013,33.57693392063534,-42.85717471338306,166.84346911724748,35.78177463584338,-39.66180668307443,16.988331831810342,13.877464999163669,-39.66180668307443,50.0,200.0,60.0,0.08,150.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm200_rb-03_v30_060_cd0,phase62_btcov_f50_s200_r60_m08_rm200_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,1510.664778587363,38.23714763730097,-42.8571747133831,1.039182964241541,0.912693112776656,175,43.22169059011164,25.74162679425837,31.036682615629985,335.88859135945614,32.67291857238532,-42.8571747133831,166.84346911724754,35.78177463584338,-39.66180668307443,16.988331831810342,13.877464999163669,-39.66180668307443,50.0,200.0,60.0,0.08,200.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm200_rb+00_v30_060_cd0,phase62_btcov_f50_s200_r60_m08_rm200_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,1510.664778587363,38.23714763730097,-42.8571747133831,1.039182964241541,0.912693112776656,161,46.60287081339713,25.74162679425837,27.6555023923445,335.88859135945614,32.67291857238532,-42.8571747133831,166.84346911724754,35.78177463584338,-39.66180668307443,16.988331831810342,13.877464999163669,-39.66180668307443,50.0,200.0,60.0,0.08,200.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm150_rb-03_v30_045_cd0,phase62_btcov_f50_s200_r60_m08_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,1404.6157418508192,37.1445434173453,-42.77133171094953,1.0913708759581218,0.9338179812409504,163,49.059011164274324,22.838915470494417,28.102073365231263,192.38654759724,22.87965609721274,-42.77133171094953,166.8434691172473,35.781774635843355,-39.66180668307446,16.988331831810278,13.877464999163603,-39.66180668307446,50.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm200_rb-03_v20_060_cd0,phase62_btcov_f50_s200_r60_m08_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,1870.2248267374284,41.52083424194848,-42.85717471338312,1.1149432442865046,0.9938686413301195,171,43.31738437001595,25.32695374800638,31.35566188197767,351.5783151894005,33.5769339206353,-42.85717471338312,166.8434691172471,35.781774635843334,-39.661806683074495,16.98833183181021,13.877464999163557,-39.661806683074495,50.0,200.0,60.0,0.08,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm200_rb+00_v20_060_cd0,phase62_btcov_f50_s200_r60_m08_rm200_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,1870.2248267374284,41.52083424194848,-42.85717471338312,1.1149432442865046,0.9938686413301195,157,46.698564593301434,25.32695374800638,27.974481658692184,351.5783151894005,33.5769339206353,-42.85717471338312,166.8434691172471,35.781774635843334,-39.661806683074495,16.98833183181021,13.877464999163557,-39.661806683074495,50.0,200.0,60.0,0.08,200.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm150_rb-03_v30_060_cd0,phase62_btcov_f50_s200_r60_m08_rm150_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,1751.0671599028378,40.495941777340484,-42.85717471338308,1.0779826594392952,0.9526573411878916,165,44.81658692185008,25.74162679425837,29.441786283891545,335.88859135945535,32.67291857238528,-42.85717471338308,166.843469117247,35.78177463584331,-39.66180668307449,16.98833183181012,13.877464999163491,-39.66180668307449,50.0,200.0,60.0,0.08,150.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm200_rb-03_v30_045_cd0,phase62_btcov_f50_s200_r60_m08_rm200_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,1209.2078089886363,34.9396306839908,-42.77133171094953,1.0488356957965588,0.8906071577388774,167,47.84688995215311,22.838915470494417,29.31419457735247,192.3865475972399,22.87965609721274,-42.77133171094953,166.84346911724703,35.78177463584331,-39.66180668307445,16.988331831810232,13.87746499916358,-39.66180668307445,50.0,200.0,60.0,0.08,200.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s200_r60_m08_rm200_rb+00_v30_045_cd0,phase62_btcov_f50_s200_r60_m08_rm200_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,1209.2078089886363,34.9396306839908,-42.77133171094953,1.0488356957965588,0.8906071577388774,155,51.100478468899524,22.838915470494417,26.060606060606062,192.3865475972399,22.87965609721274,-42.77133171094953,166.84346911724703,35.78177463584331,-39.66180668307445,16.988331831810232,13.87746499916358,-39.66180668307445,50.0,200.0,60.0,0.08,200.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f30_s100_r60_m08_rm200_rb+00_v20_060_cd3,phase62_btcov_f30_s100_r60_m08_rm200_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,4343.4932868806445,55.586436268192664,-43.508878552166664,1.335939927126181,1.2591359200519152,153,46.698564593301434,29.728867623604465,23.572567783094097,303.07891162799854,30.69407581732575,-43.508878552166664,166.38082206736922,35.70836439602745,-33.68314270332442,24.34477239605648,19.77701423155547,-33.68314270332442,30.0,100.0,60.0,0.08,200.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s100_r60_m08_rm200_rb+00_v30_060_cd3,phase62_btcov_f30_s100_r60_m08_rm200_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,3644.083609728626,52.51271318095674,-43.508878552166664,1.2638101012047314,1.170736302923294,157,46.60287081339713,30.239234449760765,23.157894736842106,289.074260402738,29.80957093316352,-43.508878552166664,166.3808220673693,35.70836439602745,-33.68314270332444,24.344772396056456,19.77701423155547,-33.68314270332444,30.0,100.0,60.0,0.08,200.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s100_r60_m08_rm200_rb+00_v30_045_cd3,phase62_btcov_f30_s100_r60_m08_rm200_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1572.9862868081889,38.84992306469108,-43.42401457402772,1.1324664095416261,0.9833701430270996,148,51.100478468899524,27.11323763955343,21.78628389154705,188.55077904937062,22.568435335099714,-43.42401457402772,166.380822067369,35.708364396027406,-33.68314270332441,24.34477239605648,19.77701423155547,-33.68314270332441,30.0,100.0,60.0,0.08,200.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r60_m04_rm150_rb+00_v20_060_cd3,phase62_btcov_f50_s200_r60_m04_rm150_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,2235.2088576673455,44.35099041274788,-39.61976603178394,1.155857808880213,1.0678474252037784,119,47.910685805422645,29.15470494417863,22.934609250398726,377.15531321884555,34.997654953452525,-39.61976603178394,166.29433063122576,35.694630684474134,-26.13987746463675,16.3675739386941,13.37677673842721,-26.13987746463675,50.0,200.0,60.0,0.04,150.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s200_r60_m04_rm150_rb+00_v30_060_cd3,phase62_btcov_f50_s200_r60_m04_rm150_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,1809.0403321728488,41.0016361206754,-45.27347482619519,1.0807249428192334,0.9829799309533503,121,47.81499202551834,29.569377990430624,22.615629984051036,360.5769372504265,34.084024519861345,-39.619766031783975,166.29433063122542,35.69463068447409,-26.139877464636683,16.367573938694214,13.3767767384273,-26.139877464636683,50.0,200.0,60.0,0.04,150.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s200_r60_m04_rm150_rb+00_v30_045_cd3,phase62_btcov_f50_s200_r60_m04_rm150_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1542.0004047328214,38.54782345818077,-39.52905962121579,1.1144281404821559,0.9890884186130592,118,52.05741626794258,26.60287081339713,21.339712918660286,208.94706412380032,24.186601142278462,-39.52905962121579,166.29433063122536,35.69463068447409,-26.139877464636697,16.367573938694147,13.376776738427232,-26.139877464636697,50.0,200.0,60.0,0.04,150.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m04_rm150_rb-03_v30_045_cd3,phase62_btcov_f50_s200_r20_m04_rm150_rb-03_v30_045_cd3,2017-08-17,2026-03-17,3135,1646.8626803625928,39.5507137414135,-37.28459198444373,1.1499596363610651,0.9727223927388546,153,49.059011164274324,21.435406698564595,29.505582137161085,208.61652450554246,24.16107520534925,-37.28459198444373,166.12883075385633,35.66834290204712,-24.655926670087013,27.212958443056912,22.060778988498342,-15.335313457207,50.0,200.0,20.0,0.04,150.0,-0.03,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m04_rm150_rb-03_v20_060_cd3,phase62_btcov_f50_s200_r20_m04_rm150_rb-03_v20_060_cd3,2017-08-17,2026-03-17,3135,1625.2332096775845,39.348290970089735,-39.57560040791164,1.078095195982035,0.9405770735837502,162,44.91228070175438,23.636363636363637,31.45135566188198,285.11549734209603,29.5548844460213,-37.37866509646707,166.1288307538563,35.66834290204712,-24.655926670087037,27.212958443056866,22.0607789884983,-15.335313457207056,50.0,200.0,20.0,0.04,150.0,-0.03,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m04_rm150_rb-03_v30_060_cd3,phase62_btcov_f50_s200_r20_m04_rm150_rb-03_v30_060_cd3,2017-08-17,2026-03-17,3135,1538.8057224457655,38.516390854474466,-48.82482989847343,1.0514095214750514,0.9061741260606229,163,44.81658692185008,23.955342902711322,31.2280701754386,271.7349704374873,28.678089324720247,-37.37866509646707,166.1288307538564,35.66834290204712,-24.655926670087013,27.212958443056976,22.060778988498384,-15.335313457207022,50.0,200.0,20.0,0.04,150.0,-0.03,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s150_r30_m04_rm150_rb-03_v20_045_cd3,phase62_btcov_f30_s150_r30_m04_rm150_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,2257.3375051910484,44.509695406400326,-38.15032562065345,1.2648431240229627,1.0995441196375597,166,49.154704944178626,25.422647527910687,25.422647527910687,169.84212033961495,21.000740987481503,-38.15032562065345,165.24604639905692,35.52793216987966,-24.95061453134092,50.56040997806264,40.3413455831112,-15.335313457207011,30.0,150.0,30.0,0.04,150.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f30_s150_r30_m04_rm200_rb-03_v20_045_cd3,phase62_btcov_f30_s150_r30_m04_rm200_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,1951.184621012625,42.18637098127076,-38.150325620653405,1.2226577663343823,1.054576404014474,170,48.389154704944175,25.422647527910687,26.188197767145137,169.84212033961487,21.000740987481482,-38.150325620653405,165.24604639905664,35.52793216987962,-24.95061453134091,50.560409978062616,40.34134558311118,-15.335313457207022,30.0,150.0,30.0,0.04,200.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f30_s150_r30_m04_rm200_rb+00_v20_045_cd3,phase62_btcov_f30_s150_r30_m04_rm200_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,1951.184621012625,42.18637098127076,-38.150325620653405,1.2226577663343823,1.054576404014474,158,51.61084529505582,25.422647527910687,22.966507177033492,169.84212033961487,21.000740987481482,-38.150325620653405,165.24604639905664,35.52793216987962,-24.95061453134091,50.560409978062616,40.34134558311118,-15.335313457207022,30.0,150.0,30.0,0.04,200.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r60_m04_rm200_rb-03_v20_045_cd3,phase62_btcov_f50_s150_r60_m04_rm200_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,1547.2268154532205,38.599130007814786,-38.6546459475635,1.123498285704999,1.0015321343177463,143,48.389154704944175,27.878787878787882,23.732057416267942,283.59780411218753,29.456682743767825,-34.919752414994974,164.6628852640413,35.435001302754586,-26.139877464636683,18.604160844993565,15.178621586762354,-26.139877464636683,50.0,150.0,60.0,0.04,200.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r60_m04_rm150_rb-03_v20_045_cd3,phase62_btcov_f50_s150_r60_m04_rm150_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,1692.6906004535758,39.97238695873464,-38.654645947563495,1.1458096219029252,1.0285696895939558,140,49.154704944178626,27.91068580542265,22.934609250398726,263.254527538401,28.10909358020539,-35.85640962025425,164.6628852640409,35.43500130275452,-26.139877464636708,18.60416084499348,15.178621586762286,-26.139877464636708,50.0,150.0,60.0,0.04,150.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r60_m04_rm200_rb+00_v20_045_cd3,phase62_btcov_f50_s150_r60_m04_rm200_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,1431.2341525592042,37.42503375179243,-38.6546459475635,1.0995992417772136,0.9789658733232562,130,51.61084529505582,27.78309409888357,20.606060606060606,256.58602263689164,27.6540826163616,-37.03393615996827,164.66288526404097,35.43500130275452,-26.139877464636697,18.60416084499361,15.178621586762397,-26.139877464636697,50.0,150.0,60.0,0.04,200.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f30_s150_r20_m04_rm150_rb+00_v20_045_cd3,phase62_btcov_f30_s150_r20_m04_rm150_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,1340.875959773538,36.45464184655385,-44.16434706713714,1.0981409240185227,0.9224700190807151,169,52.121212121212125,23.859649122807017,24.019138755980862,156.2581297940145,19.8064750372005,-44.16434706713714,164.30803560794917,35.378384493650096,-22.10774523773953,30.536696561999044,24.6962450270114,-15.335313457207045,30.0,150.0,20.0,0.04,150.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f30_s150_r30_m04_rm150_rb+00_v30_045_cd3,phase62_btcov_f30_s150_r30_m04_rm150_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,2549.6398927894447,46.49118183307377,-39.60987701527857,1.3014654746466086,1.1399073502068566,140,52.05741626794258,25.933014354066984,22.00956937799043,164.43810630729084,20.53158570780511,-39.60987701527857,163.87862667976748,35.309801625900825,-24.950614531340864,42.177233681135995,33.8377534497815,-15.335313457207022,30.0,150.0,30.0,0.04,150.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f30_s150_r30_m04_rm150_rb+00_v20_060_cd3,phase62_btcov_f30_s150_r30_m04_rm150_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,3533.1530140568943,51.979232849958066,-39.70046219975569,1.328170218589006,1.2005611683831823,144,47.910685805422645,27.878787878787882,24.210526315789473,269.395724504608,28.522193807978514,-39.70046219975569,163.87862667976688,35.30980162590074,-24.950614531340896,42.17723368113593,33.83775344978146,-15.335313457207045,30.0,150.0,30.0,0.04,150.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s150_r30_m04_rm150_rb+00_v30_060_cd3,phase62_btcov_f30_s150_r30_m04_rm150_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,2870.1136213221675,48.452881597386835,-39.70046219975571,1.2457695820148675,1.1057957561573066,146,47.81499202551834,28.29346092503987,23.891547049441787,256.561368410673,27.652387679158295,-39.70046219975571,163.87862667976668,35.30980162590072,-24.950614531340932,42.17723368113604,33.83775344978155,-15.335313457207011,30.0,150.0,30.0,0.04,150.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s100_r60_m12_rm150_rb+00_v20_045_cd3,phase62_btcov_f30_s100_r60_m12_rm150_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,2926.2531736093897,48.77710067537706,-40.8908487954063,1.272375265479402,1.165115368641134,157,52.121212121212125,25.837320574162682,22.041467304625197,197.10050421510869,23.257643538977835,-40.8908487954063,163.76626949449866,35.29184386597517,-21.47510488394333,42.13642796309496,33.80593844859554,-21.47510488394333,30.0,100.0,60.0,0.12,150.0,0.0,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m04_rm200_rb+00_v30_045_cd3,phase62_btcov_f50_s200_r20_m04_rm200_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,1400.2123617379664,37.09772099085424,-37.28459198444375,1.1028451322550412,0.9266366776327585,147,51.100478468899524,21.46730462519936,27.432216905901118,204.60018537531286,23.849134787867698,-37.28459198444375,162.66542697678585,35.11561987852028,-25.636455338895793,27.212958443057,22.06077898849841,-15.335313457207034,50.0,200.0,20.0,0.04,200.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m04_rm200_rb+00_v30_060_cd3,phase62_btcov_f50_s200_r20_m04_rm200_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,1307.412632336812,36.08157921152389,-48.82482989847345,1.0078079635827386,0.8638633419839545,161,46.60287081339713,23.987240829346092,29.40988835725678,266.8972070991997,28.35480042891867,-37.37866509646707,162.66542697678554,35.115619878520235,-25.63645533889578,27.212958443056912,22.060778988498342,-15.335313457207022,50.0,200.0,20.0,0.04,200.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s200_r20_m04_rm200_rb+00_v20_060_cd3,phase62_btcov_f50_s200_r20_m04_rm200_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,1279.522056408717,35.764607198621135,-39.57560040791163,1.0102982898125645,0.8759977115890716,159,46.698564593301434,23.732057416267942,29.569377990430624,280.10359966710615,29.229392703347344,-37.37866509646703,162.6654269767855,35.115619878520235,-25.636455338895825,27.212958443056976,22.060778988498384,-15.335313457207022,50.0,200.0,20.0,0.04,200.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m04_rm200_rb-03_v20_045_cd3,phase62_btcov_f50_s100_r20_m04_rm200_rb-03_v20_045_cd3,2017-08-17,2026-03-17,3135,1795.1419524150367,40.881651172471955,-42.851842194559985,1.1679288135251622,0.9795108160727697,172,48.389154704944175,21.97767145135566,29.63317384370016,168.3954747266316,20.875898397424898,-42.400709584850546,162.64746548971624,35.11274037396828,-23.587230048969886,51.02889590100161,40.70292782514904,-15.335313457207022,50.0,100.0,20.0,0.04,200.0,-0.03,20.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r20_m04_rm200_rb+00_v20_045_cd3,phase62_btcov_f50_s100_r20_m04_rm200_rb+00_v20_045_cd3,2017-08-17,2026-03-17,3135,1795.1419524150367,40.881651172471955,-42.851842194559985,1.1679288135251622,0.9795108160727697,158,51.61084529505582,21.97767145135566,26.411483253588518,168.3954747266316,20.875898397424898,-42.400709584850546,162.64746548971624,35.11274037396828,-23.587230048969886,51.02889590100161,40.70292782514904,-15.335313457207022,50.0,100.0,20.0,0.04,200.0,0.0,20.0,0.045,3.0,phase62_overlay
